staff_id,staff_name,staff_from,staff_till,ss_year,ss_id,title,doi,ss_citations
123637526,Bram van Ginneken,1996,9999,2014,dabf1c07425730421cd8e1bf4ad9d7fffb7b036f,Chest Radiography: New Technological Developments and Their Applications,10.1055/s-0033-1363447,18
1745574,Nico Karssemeijer,1989,2022,2014,dabf1c07425730421cd8e1bf4ad9d7fffb7b036f,Chest Radiography: New Technological Developments and Their Applications,10.1055/s-0033-1363447,18
1419819133,Cornelia Schaefer-Prokop,2010,9999,2018,db0c5082ec2b61fdd538b57c9396bfe634397a87,Variable radiological lung nodule evaluation leads to divergent management recommendations,10.1183/13993003.01359-2018,28
1419819133,Cornelia Schaefer-Prokop,2010,9999,2011,db48f9d337039de6eff932bdf452604511988e8a,Congenital Lung Diseases with Respiratory Failure at Birth,10.1055/B-0034-84663,0
1745574,Nico Karssemeijer,1989,2022,2018,db7c0e95188f028e4899642d1510c600e7fb44f2,Reasons for (non)participation in supplemental population-based MRI breast screening for women with extremely dense breasts.,10.1016/j.crad.2018.04.002,19
145388932,Jeroen van der Laak,1991,9999,2021,dc17a2f2fef8904b38921150dce466ac8f27b7b2,Computational Pathology: What is the way forward?,10.1117/12.2586357,0
2657081,Rashindra Manniesing,2010,2021,2014,dc399a6d32501c1b878002ed27dfd7c54ab82965,General and abdominal fat outcomes in school-age children associated with infant breastfeeding patterns.,10.3945/ajcn.113.075937,50
1745574,Nico Karssemeijer,1989,2022,2022,dc5be2280720f3b89237532897dc3ab878477739,Exploiting the Dixon Method for a Robust Breast and Fibro-Glandular Tissue Segmentation in Breast MRI,10.3390/diagnostics12071690,0
2074975080,Matthieu Rutten,2019,9999,2021,dc68e0f61994ca0e768584d39c108305287f338a,Cost-effectiveness of artificial intelligence aided vessel occlusion detection in acute stroke: an early health technology assessment,10.1186/s13244-021-01077-4,9
123637526,Bram van Ginneken,1996,9999,2021,dc68e0f61994ca0e768584d39c108305287f338a,Cost-effectiveness of artificial intelligence aided vessel occlusion detection in acute stroke: an early health technology assessment,10.1186/s13244-021-01077-4,9
1745574,Nico Karssemeijer,1989,2022,2017,dcce31a81f66ba0502265cca7dbd9f8477eebf1f,Discriminating solitary cysts from soft tissue lesions in mammography using a pretrained deep convolutional neural network,10.1002/mp.12110,91
123637526,Bram van Ginneken,1996,9999,2017,dcce31a81f66ba0502265cca7dbd9f8477eebf1f,Discriminating solitary cysts from soft tissue lesions in mammography using a pretrained deep convolutional neural network,10.1002/mp.12110,91
32649341,Jonas Teuwen,2017,2020,2019,dce049bbedc5134dc6eb61fc7e5ce1d1c414bdd1,MemCNN: A Python/PyTorch package for creating memory-efficient invertible neural networks,10.21105/JOSS.01576,12
2657081,Rashindra Manniesing,2010,2021,2019,dce049bbedc5134dc6eb61fc7e5ce1d1c414bdd1,MemCNN: A Python/PyTorch package for creating memory-efficient invertible neural networks,10.21105/JOSS.01576,12
8038506,Bram van Ginneken,1996,9999,2019,dce049bbedc5134dc6eb61fc7e5ce1d1c414bdd1,MemCNN: A Python/PyTorch package for creating memory-efficient invertible neural networks,10.21105/JOSS.01576,12
2913408,Nikolas Lessman,2019,2022,2020,dd270749c2da64ae1d99baa1c40bc904b28b892f,Six months vitamin K treatment does not affect systemic arterial calcification or bone mineral density in diabetes mellitus 2,10.1007/s00394-020-02412-z,23
1745574,Nico Karssemeijer,1989,2022,2005,dd41e6d7a1923e0b947c4a7368c9a23b22570ec1,Use of prior mammograms in the classification of benign and malignant masses.,10.1016/J.EJRAD.2005.04.007,50
8038506,Bram van Ginneken,1996,9999,2011,dd4c3ad5fe9bcbaeb028818972727219bf6cbdbc,Automatic segmentation of the lungs and lobes from thoracic CT scans,,30
2895994,Colin Jacobs,2010,9999,2012,dd66e6a21a2ab94943afb307a724adab10fd78ad,Performance of segmentation software on large longitudinal database of pulmonary nodules in the Danish Lung Cancer Screening Trial (DLCST),,2
8038506,Bram van Ginneken,1996,9999,2012,dd66e6a21a2ab94943afb307a724adab10fd78ad,Performance of segmentation software on large longitudinal database of pulmonary nodules in the Danish Lung Cancer Screening Trial (DLCST),,2
34754023,Henjan Huisman,1992,9999,2009,dd8e6561ed2730e2c4cc6e6204fde7d60a2930f7,[Multiparametric MRI for prostate cancer screening].,,8
143613202,Francesco Ciompi,2013,9999,2021,dda2624afa1a1e32c91322c192e397913fe2fc7d,Ultra‐high‐frequency ultrasound and machine learning approaches for the differential diagnosis of melanocytic lesions,10.1111/exd.14330,8
2913408,Nikolas Lessman,2019,2022,2020,ddd8894c4281d91727ab1827501cde67f5cc322d,VerSe: A Vertebrae Labelling and Segmentation Benchmark,,27
145959882,Geert Litjens,2016,9999,2019,ddf3d225ccaeb05a912051c554b38f722f365a1b,Learning to detect lymphocytes in immunohistochemistry with deep learning,10.1016/j.media.2019.101547,84
145388932,Jeroen van der Laak,1991,9999,2019,ddf3d225ccaeb05a912051c554b38f722f365a1b,Learning to detect lymphocytes in immunohistochemistry with deep learning,10.1016/j.media.2019.101547,84
143613202,Francesco Ciompi,2013,9999,2019,ddf3d225ccaeb05a912051c554b38f722f365a1b,Learning to detect lymphocytes in immunohistochemistry with deep learning,10.1016/j.media.2019.101547,84
8038506,Bram van Ginneken,1996,9999,2019,de09e056b22d7e29e93f5656154d10c88181f7a5,Deep Learning in Image Diagnostics: Recent Results and Outlook,,0
143613202,Francesco Ciompi,2013,9999,2020,de1fc90d61276094416b430605d47ee5f8cc7b4d,Computer-Aided Detection of Intracoronary Stent Location and Extension in Intravascular Ultrasound Sequences,10.1016/b978-0-12-818833-0.00010-2,1
1745574,Nico Karssemeijer,1989,2022,2011,de4199466e65c57d27343bcc67a9261037d304cc,Less mammographic density after nasal versus oral administration of postmenopausal hormone therapy,10.3109/13697137.2011.586752,1
1745574,Nico Karssemeijer,1989,2022,2008,dea25418a8b3be2ba0c4d48b11d15632dd56134f,Computer‐Aided Detection in Mammography,10.1111/J.1617-0830.2009.00130.X,2
1745574,Nico Karssemeijer,1989,2022,2017,deda0fc0508e72e9cece3d27b74b0776e593d055,Sonographic Phenotypes of Molecular Subtypes of Invasive Ductal Cancer in Automated 3-D Breast Ultrasound.,10.1016/j.ultrasmedbio.2017.03.019,8
8038506,Bram van Ginneken,1996,9999,2009,df038b6c7e9eb4a67f30f4752a478110f5b1d1b1,Registration of 3D spectral OCT volumes using 3D SIFT feature point matching,10.1117/12.811906,66
34754023,Henjan Huisman,1992,9999,2022,df2cedb6640c9c7e0627fb03cf26b49e82a154b0,AAPM task group report 273: Recommendations on best practices for AI and machine learning for computer-aided diagnosis in medical imaging.,10.1002/mp.16188,1
143613202,Francesco Ciompi,2013,9999,2014,df978fe2a5083f91d02e1206b1acab108977b3b3,Standardized evaluation methodology and reference database for evaluating IVUS image segmentation,10.1016/j.compmedimag.2013.07.001,119
8038506,Bram van Ginneken,1996,9999,2009,e007b22f9cd225c0831cafe69b2074c5ca2a6da1,Global and Local Multi-valued Dissimilarity-Based Classification: Application to Computer-Aided Detection of Tuberculosis,10.1007/978-3-642-04271-3_88,25
1745574,Nico Karssemeijer,1989,2022,2012,e022205dc46e1cca7fcb1712d105e43de1ba5404,s creening Mammography and s creen-Film Mammography in the early Detection of clinically r elevant cancers: A Multicenter Study 1,,3
1745574,Nico Karssemeijer,1989,2022,2016,e034856f4f0949b6ebbe7d4161e253719fdcb399,Consistency of breast density categories in serial screening mammograms: A comparison between automated and human assessment.,10.1016/j.breast.2016.06.020,19
8038506,Bram van Ginneken,1996,9999,2006,e03a6b506700d339efbf75c7547aa6507ec792ae,Image Classification from Generalized Image Distance Features: Application to Detection of Interstitial Disease in Chest Radiographs,10.1109/ICPR.2006.682,5
2109170880,Ajay Patel,2015,9999,2019,e03d4a9c11a70f4ec009ea81d141742b40b20789,Multiclass Brain Tissue Segmentation in 4D CT Using Convolutional Neural Networks,10.1109/ACCESS.2019.2910348,10
123637526,Bram van Ginneken,1996,9999,2019,e03d4a9c11a70f4ec009ea81d141742b40b20789,Multiclass Brain Tissue Segmentation in 4D CT Using Convolutional Neural Networks,10.1109/ACCESS.2019.2910348,10
2657081,Rashindra Manniesing,2010,2021,2019,e03d4a9c11a70f4ec009ea81d141742b40b20789,Multiclass Brain Tissue Segmentation in 4D CT Using Convolutional Neural Networks,10.1109/ACCESS.2019.2910348,10
1419819133,Cornelia Schaefer-Prokop,2010,9999,2010,e06a7f48ff59b3c6510fb0e80b29b6aeb40e9a5b,A history of the European Society of Thoracic Imaging.,10.1097/RTI.0b013e3181cc4cc0,4
1745574,Nico Karssemeijer,1989,2022,1999,e08c326631cc5359840d77beb1de4f6927a30390,Discrete dynamic contour model for mass segmentation in digital mammograms,10.1117/12.348651,9
8038506,Bram van Ginneken,1996,9999,2005,e09a88838edfa47d94493c9aa186b4d48ff63945,"Automatic Detection of the Optic Disc, Fovea and Vacular Arch in Digital Color Photographs of the Retina",10.5244/C.19.17,21
123637526,Bram van Ginneken,1996,9999,2013,e0a4f8f3d89cf5b3bbf5db1be0ab370896e68498,Rate of progression of CT-quantified emphysema in male current and ex-smokers: a follow-up study,10.1186/1465-9921-14-55,30
1745574,Nico Karssemeijer,1989,2022,2008,e0f346c924c5e504a8318026e2d38d33bc6069b7,An Interactive Computer-aided Detection Workstation for Reading Mammograms,,1
145959882,Geert Litjens,2016,9999,2019,e1170679c6b5fe0addb40cfb62076979a3b3ebec,Resolution-agnostic tissue segmentation in whole-slide histopathology images with convolutional neural networks,10.7717/peerj.8242,31
145441238,Jeroen van der Laak,1991,9999,2019,e1170679c6b5fe0addb40cfb62076979a3b3ebec,Resolution-agnostic tissue segmentation in whole-slide histopathology images with convolutional neural networks,10.7717/peerj.8242,31
123637526,Bram van Ginneken,1996,9999,2019,e1170679c6b5fe0addb40cfb62076979a3b3ebec,Resolution-agnostic tissue segmentation in whole-slide histopathology images with convolutional neural networks,10.7717/peerj.8242,31
145441238,Jeroen van der Laak,1991,9999,2000,e11f71a0d3ce3cda387e48c1f4982a038c5e477b,Neuroendocrine cells during human prostate development: Does neuroendocrine cell density remain constant during fetal as well as postnatal life?,10.1002/(SICI)1097-0045(20000201)42:2<116::AID-PROS5>3.0.CO;2-9,27
145388932,Jeroen van der Laak,1991,9999,2015,e14a159a1d16c2acfe48b60c81807300c67ee228,Automated detection of prostate cancer in digitized whole-slide images of H and E-stained biopsy specimens,10.1117/12.2081366,16
123637526,Bram van Ginneken,1996,9999,2017,e15e0cd21632aa9d6643b314a4d1d1a6580f2b39,Computed tomography quantification of tracheal abnormalities in COPD and their influence on airflow limitation,10.1002/mp.12274,4
1745574,Nico Karssemeijer,1989,2022,2014,e19cdbf6fdb3c4b3e983841d91f06ac3c63fb59a,A method to determine the mammographic regions that show early changes due to the development of breast cancer,10.1088/0031-9155/59/22/6759,5
145441238,Jeroen van der Laak,1991,9999,2023,e1d86927b130950ef8c67caa76364bb336b083d7,Consensus based recommendations for the diagnosis of serous tubal intraepithelial carcinoma: an international Delphi study,10.1111/his.14902,0
1745574,Nico Karssemeijer,1989,2022,2001,e1e0f53efc732f42e66a36b8267182fcc9374bc9,Experiments with radiologists and a fully automated method for characterization of microcalcification clusters,10.1016/S0531-5131(01)00103-0,4
8038506,Bram van Ginneken,1996,9999,2008,e1ea2775af2513166f2dc2eca6c1c6c7dac50d60,Integrating local voxel classification and global shape models for medical image segmentation,10.1117/12.773209,3
34726383,Peter Koopmans,2022,9999,2022,e22dc206d4794b7c25a4a7bdcc1fed4b7565bdf5,Relating neural oscillations to laminar fMRI connectivity in visual cortex,10.1093/cercor/bhac154,2
1745574,Nico Karssemeijer,1989,2022,1991,e23f8c89a41a01827dd9999f1af258be502e4912,A Stochastic Model for Automated Detction of Calculations in Digital Mammograms,10.1007/BFb0033756,45
123637526,Bram van Ginneken,1996,9999,2017,e29513095896df886ebef0e1c8f8e40b6990cd70,Automated Staging of Age-Related Macular Degeneration Using Optical Coherence Tomography.,10.1167/iovs.16-20541,86
144085811,Clarisa Sanchez,2008,2021,2017,e29513095896df886ebef0e1c8f8e40b6990cd70,Automated Staging of Age-Related Macular Degeneration Using Optical Coherence Tomography.,10.1167/iovs.16-20541,86
8038506,Bram van Ginneken,1996,9999,2004,e2a49c9e56d53f9b09ed50de495452bbf74adc03,Automatic Rib Segmentation in CT Data,10.1007/978-3-540-27816-0_17,9
8038506,Bram van Ginneken,1996,9999,2011,e2b916c12347faafc35876900a78ff9efe136791,On Combining Computer-Aided Detection Systems,10.1109/TMI.2010.2072789,128
123637526,Bram van Ginneken,1996,9999,2003,e2e040d3f75ff4e4c04b281f46163806f80ebcce,Computer-aided diagnosis in high resolution CT of the lungs.,10.1118/1.1624771,167
8038506,Bram van Ginneken,1996,9999,2018,e2e2e9f858ffc3bde5ee7a6929c9b0e7d52c1a43,Deep learning based automatic liver tumor segmentation in CT with shape-based post-processing,,17
1745574,Nico Karssemeijer,1989,2022,2014,e39a5aa36977c617a9caecb6da5c87e27886ad6f,Quantitative analysis of stain variability in histology slides and an algorithm for standardization,10.1117/12.2043683,38
145388932,Jeroen van der Laak,1991,9999,2014,e39a5aa36977c617a9caecb6da5c87e27886ad6f,Quantitative analysis of stain variability in histology slides and an algorithm for standardization,10.1117/12.2043683,38
1419819133,Cornelia Schaefer-Prokop,2010,9999,2021,e3b4c600258e54618755f356e50e9627cca183dc,Quantification of dual-energy CT-derived functional parameters as potential imaging markers for progression of idiopathic pulmonary fibrosis,10.1007/s00330-021-07798-w,5
144085811,Clarisa Sanchez,2008,2021,2017,e4010e494f6a7f0ea93b4cdb257aa1e51611609a,Fovea detection in optical coherence tomography using convolutional neural networks,10.1117/12.2254301,5
8038506,Bram van Ginneken,1996,9999,2017,e4010e494f6a7f0ea93b4cdb257aa1e51611609a,Fovea detection in optical coherence tomography using convolutional neural networks,10.1117/12.2254301,5
1745574,Nico Karssemeijer,1989,2022,2008,e40c27c42582851293a3f05817019972b24eb06e,An Interactive Computer Aided Decision Support System for Detection of Masses in Mammograms,10.1007/978-3-540-70538-3_38,5
145388932,Jeroen van der Laak,1991,9999,2018,e4729ac7bfdb707e3207b0a91b57a2f907f5351b,Histopathology stain-color normalization using deep generative models,,31
8038506,Bram van Ginneken,1996,9999,2016,e4db301a185bccd105017fb66e3f9e2adf876495,Automatic detection of hemorrhages on color fundus images using deep learning,,6
144085811,Clarisa Sanchez,2008,2021,2016,e4db301a185bccd105017fb66e3f9e2adf876495,Automatic detection of hemorrhages on color fundus images using deep learning,,6
1745574,Nico Karssemeijer,1989,2022,2021,e4dbe4f2c08eeae4cab346e24327eefa65e44191,Supplemental Breast MRI for Women with Extremely Dense Breasts: Results of the Second Screening Round of the DENSE Trial.,10.1148/radiol.2021203633,37
153744566,Alessa Hering,2018,9999,2019,e50f0d6b5c1b710f13e9ebe2b3e2448518c8e26d,Memory-efficient 2.5D convolutional transformer networks for multi-modal deformable registration with weak label supervision applied to whole-heart CT and MRI scans,10.1007/s11548-019-02068-z,14
34754023,Henjan Huisman,1992,9999,2012,e556afa60fd6588be8120f74d3a270930cb9869f,Computer aided analysis of breast MRI enhancement kinetics using mean shift c lustering and multifeature iterative region of interest selection,10.1002/jmri.23746,8
1745574,Nico Karssemeijer,1989,2022,2012,e556afa60fd6588be8120f74d3a270930cb9869f,Computer aided analysis of breast MRI enhancement kinetics using mean shift c lustering and multifeature iterative region of interest selection,10.1002/jmri.23746,8
1419819133,Cornelia Schaefer-Prokop,2010,9999,2016,e571e6bec0974bb3d8b508183075258b783c9ec7,Fleischner recommendations for the management of subsolid pulmonary nodules: high awareness but limited conformance – a survey study,10.1007/s00330-016-4249-y,25
123637526,Bram van Ginneken,1996,9999,2016,e571e6bec0974bb3d8b508183075258b783c9ec7,Fleischner recommendations for the management of subsolid pulmonary nodules: high awareness but limited conformance – a survey study,10.1007/s00330-016-4249-y,25
145388932,Jeroen van der Laak,1991,9999,2018,e58b84e96868eb5f165ab710ef43668c4d8bbf74,Learning from sparsely annotated data for semantic segmentation in histopathology images,,31
143613202,Francesco Ciompi,2013,9999,2018,e58b84e96868eb5f165ab710ef43668c4d8bbf74,Learning from sparsely annotated data for semantic segmentation in histopathology images,,31
1745574,Nico Karssemeijer,1989,2022,2007,e5991fe901cb59f561010d99925459a0a99cb9ac,Combining two mammographic projections in a computer aided mass detection method.,10.1118/1.2436974,70
145441238,Jeroen van der Laak,1991,9999,2010,e5becb747f02372852c63e24672267107d01c6fc,Cardiac biplane strain imaging: initial in vivo experience,10.1088/0031-9155/55/4/004,21
